fecha,tuits_negativos,indice,recoleccion_promedio,tipo_usuario,lugar,tuits_positivos
2016-08-15,53374,2.63058358130239,27537.1428571429,todos,CDMX,139386
2016-08-22,56457,2.5485585606068,28634.2857142857,todos,CDMX,143983
2016-08-29,56834,2.46928533221513,27722.2857142857,todos,CDMX,137222
2016-09-05,56139,2.52208259780406,28156.1428571429,todos,CDMX,140954
2016-09-12,51365,2.60341036795816,26323,todos,CDMX,132896
2016-09-19,57223,2.49144674060212,28369.8571428571,todos,CDMX,141366
2016-09-26,55650,2.63949988876198,28739.1428571429,todos,CDMX,145524
2016-10-03,53357,2.69506559116404,28103.5714285714,todos,CDMX,143368
2016-10-10,50189,2.70414948680663,26286.2857142857,todos,CDMX,133815
2016-10-17,50588,2.6386092630087,26146.1428571429,todos,CDMX,132435
2016-10-24,52568,2.72742972323759,27661.4285714286,todos,CDMX,141062
2016-10-31,51108,2.58826670891465,26154.7142857143,todos,CDMX,131975
2016-11-07,57926,2.55974440291033,28424.8571428571,todos,CDMX,141048
2016-11-14,48633,2.82195198653393,26385,todos,CDMX,136062
2016-11-21,49181,2.72062453275425,26084,todos,CDMX,133407
2016-11-28,48295,2.65694456288276,25041.4285714286,todos,CDMX,126995
2016-12-05,47730,2.62208543022708,24549.8571428571,todos,CDMX,124119
2016-12-12,41777,2.68717530123339,21746.8571428571,todos,CDMX,110451
2016-12-19,41980,2.72730216342725,22129.8571428571,todos,CDMX,112929
2016-12-26,37335,2.8000031089039,20002.8571428571,todos,CDMX,102685
2017-01-02,50918,2.31580612279908,23455.8571428571,todos,CDMX,113273
2017-01-09,46577,2.56758646568819,23581.2857142857,todos,CDMX,118492
2017-01-16,46983,2.56026684693078,23649.8571428571,todos,CDMX,118566
2017-01-23,48450,2.66063460383895,25093,todos,CDMX,127201
2017-01-30,43235,2.70089444073844,22685.5714285714,todos,CDMX,115564
2017-02-06,39588,2.72966376339292,21008.4285714286,todos,CDMX,107471
2017-02-13,40548,2.91430317830697,22618.5714285714,todos,CDMX,117782
2017-02-20,42899,2.77799044367441,23067.2857142857,todos,CDMX,118572
2017-02-27,40517,2.76692297397365,21727.8571428571,todos,CDMX,111578
2017-03-06,43092,2.65539755346365,22417.5714285714,todos,CDMX,113831
2017-03-13,42345,2.73018570766352,22426.4285714286,todos,CDMX,114640
2017-03-20,38623,2.76025684699913,20610.5714285714,todos,CDMX,105651
2017-03-27,39054,2.660855428824,20290,todos,CDMX,102976
2017-04-03,42286,2.43898103925642,20616.4285714286,todos,CDMX,102029
2017-04-10,38694,2.48111180706531,19215.8571428571,todos,CDMX,95817
2017-04-17,40842,2.62692736498531,20995.8571428571,todos,CDMX,106129
2017-04-24,38916,2.74876316693183,20552.1428571429,todos,CDMX,104949
2017-05-01,38332,2.68339497708988,20076.1428571429,todos,CDMX,102201
2017-05-08,44294,2.60273547878101,22751.5714285714,todos,CDMX,114967
2017-05-15,42456,2.90920851646114,23593.1428571429,todos,CDMX,122696
2017-05-22,40391,2.75593086658952,21481.4285714286,todos,CDMX,109979
2017-05-29,41024,2.85059421283066,22493,todos,CDMX,116427
2017-06-05,39664,2.71128830006628,20867.2857142857,todos,CDMX,106407
2017-06-12,39227,2.67202081045438,20467.4285714286,todos,CDMX,104045
2017-06-19,39601,2.63823808947432,20477.7142857143,todos,CDMX,103743
2017-06-26,44464,2.41986051637379,21390.2857142857,todos,CDMX,105268
2017-07-03,39738,2.58599515592786,20265.7142857143,todos,CDMX,102122
2017-07-10,42821,2.49260497932898,21214.5714285714,todos,CDMX,105681
2017-07-17,42308,2.51912644186261,21197,todos,CDMX,106071
2017-07-24,39176,2.56736990698094,19807.7142857143,todos,CDMX,99478
2017-07-31,36905,2.64692519886014,19097,todos,CDMX,96774
2017-08-07,42112,2.494555739192,20934.2857142857,todos,CDMX,104428
2017-08-14,44650,2.39139143095897,21537.4285714286,todos,CDMX,106112
2017-08-21,47054,2.35546704291464,22489,todos,CDMX,110369
2017-08-28,47328,2.36847677186069,22520.4285714286,todos,CDMX,110315
2017-09-04,55340,2.16054844396802,24270.2857142857,todos,CDMX,114552
2017-09-11,48387,2.29409601136186,22751.1428571429,todos,CDMX,110871
2017-09-18,75823,1.81545371099778,29929.4285714286,todos,CDMX,133683
2017-09-25,52471,2.06979093470042,22812.4285714286,todos,CDMX,107216
2017-10-02,49724,2.24335837047198,22918.1428571429,todos,CDMX,110703
2017-10-09,50256,2.27040486203628,23366.4285714286,todos,CDMX,113309
2017-10-16,49978,2.28157963059627,23318.5714285714,todos,CDMX,113252
2017-10-23,50797,2.33106100557958,24065.5714285714,todos,CDMX,117662
2017-10-30,46944,2.35430706249582,22415.2857142857,todos,CDMX,109963
2017-11-06,48866,2.21916937161573,22325,todos,CDMX,107409
2017-11-13,52700,2.3056334926097,24777.1428571429,todos,CDMX,120740
2017-11-20,43210,2.28977401027473,20266.8571428571,todos,CDMX,98658
2017-11-27,43049,2.24846646958999,19842.5714285714,todos,CDMX,95849
2017-12-04,39608,2.33242958617036,18760.1428571429,todos,CDMX,91713
2017-12-11,41744,2.24710321985187,19259.8571428571,todos,CDMX,93075
2017-12-18,38778,2.35281304118885,18340.1428571429,todos,CDMX,89603
2017-12-25,34083,2.43428359148321,16659.4285714286,todos,CDMX,82533
2018-01-01,45118,2.26878430163813,20903.5714285714,todos,CDMX,101207
2018-01-08,44746,2.24943814205605,20717.8571428571,todos,CDMX,100279
2018-01-15,43023,2.32788963574765,20343.2857142857,todos,CDMX,99380
2018-01-22,44218,2.27833518461442,20658.5714285714,todos,CDMX,100392
2018-01-29,43582,2.31652585293766,20512.2857142857,todos,CDMX,100004
2018-02-05,40800,2.34593508056026,19439,todos,CDMX,95273
2018-02-12,45574,2.29111814973292,21269.8571428571,todos,CDMX,103315
2018-02-19,49366,2.185123322617,22114.1428571429,todos,CDMX,105433
2018-02-26,44842,2.388351482263,21664.2857142857,todos,CDMX,106808
2018-03-05,42683,2.39359906199133,20608,todos,CDMX,101573
2018-03-12,43910,2.36721642189935,20983.2857142857,todos,CDMX,102973
2018-03-19,41800,2.33298521819016,19751.5714285714,todos,CDMX,96461
2018-03-26,36469,2.38845119747456,17587.8571428571,todos,CDMX,86646
2018-04-02,43949,2.32068184701948,20693.8571428571,todos,CDMX,100908
2018-04-09,43036,2.29405518612636,20102.8571428571,todos,CDMX,97684
2018-04-16,54536,2.1557434005024,23772.1428571429,todos,CDMX,111869
2018-04-23,47046,2.15321663773382,21095.1428571429,todos,CDMX,100620
2018-04-30,47310,2.15556827713268,21276.7142857143,todos,CDMX,101627
2018-05-07,45994,2.19976325093307,20926.4285714286,todos,CDMX,100491
2018-05-14,55530,1.9822900066648,23120.2857142857,todos,CDMX,106312
2018-05-21,45947,1.96854321703315,19431,todos,CDMX,90070
2018-05-28,46790,1.97247740532109,19787.1428571429,todos,CDMX,91720
2018-06-04,48214,2.06158010980843,20966.4285714286,todos,CDMX,98551
2018-06-11,57677,2.11422866899907,25254.7142857143,todos,CDMX,119106
2018-06-18,49467,2.2196350407156,22624.5714285714,todos,CDMX,108905
2018-06-25,58313,2.09211961529286,25344.5714285714,todos,CDMX,119099
2018-07-02,48816,2.16764802359514,21725.8571428571,todos,CDMX,103265
2018-07-09,42497,2.30381383197456,19971.2857142857,todos,CDMX,97302
2018-07-16,43994,2.09069825529748,19267.2857142857,todos,CDMX,90877
2018-07-23,40185,2.19370268483287,18303.8571428571,todos,CDMX,87942
2018-07-30,41769,2.11097336729024,18492.4285714286,todos,CDMX,87678
2018-08-06,42842,2.04162037998361,18538,todos,CDMX,86924
2018-08-13,42174,2.14478019103154,18870.8571428571,todos,CDMX,89922
2018-08-20,45345,2.02924884646321,19535.1428571429,todos,CDMX,91401
2018-08-27,45492,2.02079571574176,19564.4285714286,todos,CDMX,91459
2018-09-03,47113,1.9756088386484,19841.4285714286,todos,CDMX,91777
2018-09-10,44779,2.03855168379404,19326,todos,CDMX,90503
2018-09-17,46065,1.97484134488815,19492.2857142857,todos,CDMX,90381
2018-09-24,45731,1.97455040856197,19319.2857142857,todos,CDMX,89504
2018-10-01,45452,2.07397537044572,19894.2857142857,todos,CDMX,93808
2018-10-08,44085,2.05217101337255,19097.2857142857,todos,CDMX,89596
2018-10-15,44967,2.02048211760768,19374.8571428571,todos,CDMX,90657
2018-10-22,50315,1.98916906735747,21420,todos,CDMX,99625
2018-10-29,42390,2.08085876738126,18119.8571428571,todos,CDMX,84449
2018-11-05,43520,2.03965080684031,18867.2857142857,todos,CDMX,88551
2018-11-12,44395,2.03817762402436,18985.1428571429,todos,CDMX,88501
2018-11-19,43745,2.02898178749979,18830.5714285714,todos,CDMX,88069
2018-11-26,50781,1.85121676827884,20605.1428571429,todos,CDMX,93455
2018-12-03,46917,1.8888902319704,19333.2857142857,todos,CDMX,88416
2018-12-10,46575,1.85923183377068,19007.2857142857,todos,CDMX,86476
2018-12-17,41190,1.89369701335247,16836.8571428571,todos,CDMX,76668
2018-12-24,35160,1.99381342285996,15010.8571428571,todos,CDMX,69916
2018-12-31,38568,2.02817281146712,16425.5714285714,todos,CDMX,76411
2019-01-07,59383,1.57362711483601,21767,todos,CDMX,92986
2019-01-14,51746,1.79696528778872,20615.4285714286,todos,CDMX,92562
2019-01-21,49469,1.87323978977096,20206,todos,CDMX,91973
2019-01-28,49133,1.83089961138442,19791.7142857143,todos,CDMX,89409
2019-02-04,48133,1.84695562621503,19474.5714285714,todos,CDMX,88189
2019-02-11,49085,1.9239768270727,20450,todos,CDMX,94065
2019-02-18,50974,1.95608764466406,21546.4285714286,todos,CDMX,99851
2019-02-25,49296,1.87553896957371,20241.2857142857,todos,CDMX,92393
2019-03-04,45319,1.89529998466075,18498.7142857143,todos,CDMX,84172
2019-03-11,39902,1.95470964951829,16688.4285714286,todos,CDMX,76917
2019-03-18,40243,1.98742610381185,17132.7142857143,todos,CDMX,79686
2019-03-25,46344,1.85626555815189,18736.5714285714,todos,CDMX,84812
2019-04-01,44986,1.84998186921077,18238,todos,CDMX,82680
2019-04-08,44623,1.90694460556449,18491.8571428571,todos,CDMX,84820
2019-04-15,42036,1.79583900272721,16598.2857142857,todos,CDMX,74152
2019-04-22,48990,1.77716442787846,19354,todos,CDMX,86488
2019-04-29,45749,1.88969196104957,18849.7142857143,todos,CDMX,86199
2019-05-06,47497,1.84297921720222,19247.8571428571,todos,CDMX,87238
2019-05-13,50661,1.74261584148685,19750.7142857143,todos,CDMX,87594
2019-05-20,48464,1.7981178525857,19340.7142857143,todos,CDMX,86921
2019-05-27,47192,1.85347801825439,19164.2857142857,todos,CDMX,86958
2019-06-03,40570,1.83650379258221,19031.6666666667,todos,CDMX,73620
2019-06-10,46945,1.79932262390215,18602.1428571429,todos,CDMX,83270
2019-06-17,47634,1.91794439840642,19802.8571428571,todos,CDMX,90986
2019-06-24,48126,1.85573105349651,19573.4285714286,todos,CDMX,88888
2019-07-01,49696,1.81052205785044,19800.8571428571,todos,CDMX,88910
2019-07-08,44281,1.89199236181652,18215,todos,CDMX,83224
2019-07-15,47409,1.86505296273494,19250.7142857143,todos,CDMX,87346
2019-07-22,42972,1.9066473666984,17784.8571428571,todos,CDMX,81522
2019-07-29,43011,1.90441683166831,17800.7142857143,todos,CDMX,81594
2019-08-05,43526,1.91925190655791,18095.8571428571,todos,CDMX,83145
2019-08-12,48134,1.72454793895595,18704.2857142857,todos,CDMX,82796
2019-08-19,42604,1.94553002421648,17893.7142857143,todos,CDMX,82652
2019-08-26,46019,1.86842269144016,18829.1428571429,todos,CDMX,85785
2019-09-02,42668,1.98131511329397,18115.7142857143,todos,CDMX,84142
2019-09-09,41409,1.97477310676955,17485.2857142857,todos,CDMX,80988
2019-09-16,44182,1.87846702985834,18095.1428571429,todos,CDMX,82484
2019-09-23,48284,1.870472484927,19755.4285714286,todos,CDMX,90004
2019-09-30,43828,1.96274912082017,18481.1428571429,todos,CDMX,85540
2019-10-07,46531,1.85828801181109,18864,todos,CDMX,85517
2019-10-14,51530,1.69638411304541,19425.2857142857,todos,CDMX,84447
2019-10-21,44755,1.93750552723483,18729,todos,CDMX,86348
2019-10-28,45103,1.92335709593349,18738.5714285714,todos,CDMX,86067
2019-11-04,48672,1.78925576981822,19314,todos,CDMX,86526
2019-11-11,49373,1.83099938550577,19843.7142857143,todos,CDMX,89533
2019-11-18,43011,1.95647911595922,18079.8571428571,todos,CDMX,83548
2019-11-25,48847,1.77049517416161,19241.1428571429,todos,CDMX,85841
2019-12-02,44226,1.89313288397644,18184.1428571429,todos,CDMX,83063
2019-12-09,44399,1.87096319460039,18142.8571428571,todos,CDMX,82601
2019-12-16,38219,1.94270284759361,16041.8571428571,todos,CDMX,74074
2019-12-23,33343,2.0978698452369,14603.7142857143,todos,CDMX,68883
2019-12-30,34683,2.11411419121929,15267.4285714286,todos,CDMX,72189
2020-01-06,42691,1.89540809445972,17632.1428571429,todos,CDMX,80734
2020-01-13,46302,1.85427026569664,18849.5714285714,todos,CDMX,85645
2020-01-20,44405,1.83515813066279,17938.2857142857,todos,CDMX,81163
2020-01-27,44996,1.84926648907769,18249.1428571429,todos,CDMX,82748
2020-02-03,36705,1.89731177679493,17709.3333333333,todos,CDMX,69551
2020-02-10,44567,1.87371329316679,18259.4285714286,todos,CDMX,83249
2020-02-17,51195,1.68512900222239,19367.4285714286,todos,CDMX,84377
2020-02-24,47176,1.82317826570024,18997.8571428571,todos,CDMX,85809
2020-03-02,48457,1.80524460932515,19347.1428571429,todos,CDMX,86973
2020-03-09,54458,1.57593234674308,20046.5714285714,todos,CDMX,85868
2020-03-16,58232,1.50998094700252,20837.8571428571,todos,CDMX,87633
2020-03-23,56365,1.5782132117212,20748.8571428571,todos,CDMX,88877
2020-03-30,53962,1.6059549620147,20033,todos,CDMX,86269
2020-04-06,47642,1.66319691931265,18076.1428571429,todos,CDMX,78891
2020-04-13,49015,1.63924908573143,18438.5714285714,todos,CDMX,80055
2020-04-20,43843,1.74132956742357,17136.5714285714,todos,CDMX,76113
2020-04-27,41947,1.72168303555653,16314,todos,CDMX,72251
2020-05-04,36103,1.66748313520417,16006.6666666667,todos,CDMX,59937
2020-05-11,40691,1.68667631107049,15617,todos,CDMX,68628
2020-05-18,39333,1.67121021736211,15010.7142857143,todos,CDMX,65742
2020-05-25,42051,1.6229656657163,15751.8571428571,todos,CDMX,68212
2020-06-01,43700,1.53063989845598,15791.8571428571,todos,CDMX,66843
2020-06-08,40475,1.66887518188218,15372.2857142857,todos,CDMX,67131
2020-06-15,41528,1.65195157417985,15695.7142857143,todos,CDMX,68342
2020-06-22,42269,1.6735466023119,16037.4285714286,todos,CDMX,69993
2020-06-29,38994,1.73267574359751,15160.4285714286,todos,CDMX,67129
2020-07-06,37145,1.7967455997242,14802.1428571429,todos,CDMX,66470
2020-07-13,36711,1.80796284927205,14717.5714285714,todos,CDMX,66312
2020-07-20,34649,1.89538952957096,14338.1428571429,todos,CDMX,65718
2020-07-27,35967,1.81889290846877,14445.4285714286,todos,CDMX,65151
2020-08-03,33970,1.82349715050426,13673.7142857143,todos,CDMX,61746
2020-08-10,36331,1.80750679426074,14550.2857142857,todos,CDMX,65521
2020-08-17,36611,1.80182761271148,14620.7142857143,todos,CDMX,65734
2020-08-24,25037,1.88828101705415,11960.8333333333,todos,CDMX,46728
2020-08-31,31211,1.92218955369227,13038.2857142857,todos,CDMX,60057
2020-09-07,34532,1.86752018110398,14127.7142857143,todos,CDMX,64362
2020-09-14,34552,1.8532681393243,14088.7142857143,todos,CDMX,64069
2020-09-21,32817,1.88771482340537,13532.2857142857,todos,CDMX,61909
2020-09-28,33225,1.82651218992342,13402.1428571429,todos,CDMX,60590
2020-10-05,31614,1.92678999205424,13191.4285714286,todos,CDMX,60726
2020-10-12,33538,1.86000221390656,13643.5714285714,todos,CDMX,61967
2020-10-19,34153,1.8832094226574,14034,todos,CDMX,64085
2020-10-26,30924,1.93344471457941,12953.1428571429,todos,CDMX,59748
2020-11-02,34185,1.89798395044729,14154.2857142857,todos,CDMX,64895
2020-11-09,32791,1.88173416176784,13492.8571428571,todos,CDMX,61659
2020-11-16,30594,1.93111781189174,12806.1428571429,todos,CDMX,59049
2020-11-23,33405,1.89361619994966,13772.8571428571,todos,CDMX,63005
2020-11-30,33042,1.97525478716315,14047.1428571429,todos,CDMX,65288
2020-12-07,32438,1.88795516034972,13378.8571428571,todos,CDMX,61214
2020-12-14,30637,1.82098874212721,14338.6666666667,todos,CDMX,55395
2020-12-21,26121,2.04026267911701,11191.5714285714,todos,CDMX,52220
2020-12-28,24859,2.13189442020025,10984.7142857143,todos,CDMX,52034
2021-01-04,31993,1.77316381599707,12669.7142857143,todos,CDMX,56695
2021-01-11,30747,1.74517670268483,12043,todos,CDMX,53554
2021-01-18,30516,1.78708175043962,12109.2857142857,todos,CDMX,54249
2021-01-25,28752,1.74597283087764,11266.5714285714,todos,CDMX,50114
2021-02-01,30384,1.74365404032748,11902.8571428571,todos,CDMX,52936
2021-02-08,28299,1.8692098558786,11529.7142857143,todos,CDMX,52409
2021-02-15,27230,1.81074285764562,10919.7142857143,todos,CDMX,49208
2021-02-22,28055,1.88367203946353,11543.2857142857,todos,CDMX,52748
2021-03-01,25614,1.87971682283917,10545.1428571429,todos,CDMX,48202
2021-03-08,27583,1.85852364888109,11232.2857142857,todos,CDMX,51043
2021-03-15,28267,1.87639375089036,11564.8571428571,todos,CDMX,52687
2021-03-22,25711,1.96500534936688,10875,todos,CDMX,50414
2021-03-29,24613,1.92538348853914,10280.1428571429,todos,CDMX,47348
2021-04-05,28746,1.8980901964255,11892.1428571429,todos,CDMX,54499
2021-04-12,28797,1.91966210389347,11958.7142857143,todos,CDMX,54914
2021-04-19,28567,1.92945393298864,11931.1428571429,todos,CDMX,54951
2021-04-26,27502,1.92838653891658,11483.5714285714,todos,CDMX,52883
2021-05-03,36686,1.54529218156345,12930.4285714286,todos,CDMX,53827
2021-05-10,29210,1.84613316783934,11823.7142857143,todos,CDMX,53556
2021-05-17,25800,1.95801266639565,10887.5714285714,todos,CDMX,50413
2021-05-24,28725,1.94553058837643,12072.4285714286,todos,CDMX,55782
2021-05-31,30510,1.96385747250516,12880.2857142857,todos,CDMX,59652
2021-06-07,31258,1.7765525214463,12322.1428571429,todos,CDMX,54997
2021-06-14,25922,1.97077375004066,10945.7142857143,todos,CDMX,50698
2021-06-21,25981,1.92391477167539,10830.1428571429,todos,CDMX,49830
2021-06-28,27588,1.85881519766893,11202.8571428571,todos,CDMX,50832
2021-07-05,28005,1.9195161472465,11677.4285714286,todos,CDMX,53737
2021-07-12,25684,1.94175168662335,10785.2857142857,todos,CDMX,49813
2021-07-19,26996,1.94468464060697,11339.4285714286,todos,CDMX,52380
2021-07-26,32172,1.80461602654192,12848,todos,CDMX,57764
2021-08-02,28255,1.84361219531106,11411.1428571429,todos,CDMX,51623
2021-08-09,28167,1.90383812232413,11673.7142857143,todos,CDMX,53549
2021-08-16,27652,1.96293593462154,11675.5714285714,todos,CDMX,54077
2021-08-23,27353,1.95565036310992,11524.5714285714,todos,CDMX,53319
2021-08-30,27998,1.97979174791709,11869.1428571429,todos,CDMX,55086
2021-09-06,29979,1.89340787822943,12236,todos,CDMX,55673
2021-09-13,26727,2.0393810585971,11584.5714285714,todos,CDMX,54365
2021-09-20,26325,1.95590387423038,11116.2857142857,todos,CDMX,51489
2021-09-27,26936,1.91414022381458,11211.5714285714,todos,CDMX,51545
2021-10-04,30082,1.97606954576776,12621.2857142857,todos,CDMX,58267
2021-10-11,26806,1.98543877057128,11392.7142857143,todos,CDMX,52943
2021-10-18,26574,1.98455535954414,11305.1428571429,todos,CDMX,52562
2021-10-25,27231,1.97320661068008,11541.5714285714,todos,CDMX,53560
2021-11-01,27262,2.00976523653271,11704.7142857143,todos,CDMX,54671
2021-11-08,27052,1.92061710769908,11232.2857142857,todos,CDMX,51574
2021-11-15,24930,1.99785199856561,10648.2857142857,todos,CDMX,49608
2021-11-22,26682,1.93701333529412,11169.5714285714,todos,CDMX,51505
2021-11-29,26610,2.01269321517465,11432,todos,CDMX,53414
2021-12-06,25447,2.04488114607572,11023.7142857143,todos,CDMX,51719
2021-12-13,23652,2.04327642609447,10272.8571428571,todos,CDMX,48258
2021-12-20,20250,2.22875700379332,9246.14285714286,todos,CDMX,44473
2021-12-27,21109,2.22693675575443,9612,todos,CDMX,46175
2022-01-03,24344,1.88271069427843,9997.14285714286,todos,CDMX,45636
2022-01-10,21900,1.95608800277902,9233,todos,CDMX,42731
2022-01-17,20505,2.01096513138992,8816.42857142857,todos,CDMX,41210
2022-01-24,22023,1.99422795793347,9407.42857142857,todos,CDMX,43829
2022-01-31,23090,2.04053316298717,10020.1428571429,todos,CDMX,47051
2022-02-07,24911,2.04243014508455,10788.7142857143,todos,CDMX,50610
2022-02-14,26161,1.93287309450054,10920.2857142857,todos,CDMX,50281
2022-02-21,27343,1.90257780498528,11291.2857142857,todos,CDMX,51696
2022-02-28,30570,1.71037446411309,11718.8571428571,todos,CDMX,51462
2022-03-07,29708,1.78295794857889,11736.4285714286,todos,CDMX,52447
2022-03-14,29894,1.87765363875216,12263.8571428571,todos,CDMX,55953
2022-03-21,32213,1.82405530011271,12963.8571428571,todos,CDMX,58534
2022-03-28,30375,1.88741876642251,12500,todos,CDMX,57125
2022-04-04,33385,1.80434109974316,13367.8571428571,todos,CDMX,60190
2022-04-11,30785,1.74797445968577,12049.7142857143,todos,CDMX,53563
2022-04-18,35423,1.69541274774357,13637.1428571429,todos,CDMX,60037
2022-04-25,30942,1.95605859745004,12940.8571428571,todos,CDMX,59644
2022-05-02,32058,1.84467714240939,13013.5714285714,todos,CDMX,59037
2022-05-09,29734,1.89883895924346,12264.2857142857,todos,CDMX,56116
2022-05-16,32198,1.78564205689884,12792.7142857143,todos,CDMX,57351
2022-05-23,30064,1.90680067179738,12460.5714285714,todos,CDMX,57160
2022-05-30,30692,1.85976210357419,12513.4285714286,todos,CDMX,56902
2022-06-06,30582,1.90589769479121,12672.8571428571,todos,CDMX,58128
2022-06-13,28770,1.94753859827674,12054.5714285714,todos,CDMX,55612
2022-06-20,29764,1.93614875596632,12460.5714285714,todos,CDMX,57460
2022-06-27,30811,1.88297720335506,12661.5714285714,todos,CDMX,57820
2022-07-04,30111,1.88834537475636,12398.5714285714,todos,CDMX,56679
2022-07-11,26953,1.96605079130049,11397.4285714286,todos,CDMX,52829
2022-07-18,27928,1.95486483691685,11784.8571428571,todos,CDMX,54566
2022-07-25,27130,1.89898118305672,11214.2857142857,todos,CDMX,51370
2022-08-01,26506,1.94500461750081,11145.4285714286,todos,CDMX,51512
2022-08-08,29438,1.86025141601313,12002.8571428571,todos,CDMX,54582
2022-08-15,29694,1.88267216903964,12222.7142857143,todos,CDMX,55865
2022-08-22,29022,1.94552536041224,12205.7142857143,todos,CDMX,56418
2022-08-29,34621,1.79607577378485,13784.4285714286,todos,CDMX,61870
2022-09-05,31290,1.90195036050374,12957,todos,CDMX,59409
2022-09-12,29875,1.92134902091983,12462.2857142857,todos,CDMX,57361
2022-09-19,38209,1.72168535181669,14670.8571428571,todos,CDMX,64487
2022-09-26,33897,1.86043188072723,13795.1428571429,todos,CDMX,62669
2022-10-03,32119,1.9068512735409,13295.1428571429,todos,CDMX,60947
2022-10-10,33112,1.95004444778951,13929,todos,CDMX,64391
2022-10-17,35204,1.89509867077127,14562.4285714286,todos,CDMX,66733
2022-10-24,36419,1.94710207132386,13358.25,todos,CDMX,70447
2022-10-31,32050,1.91426860258161,13346.2857142857,todos,CDMX,61374
2022-11-07,37499,1.80473518527112,14988,todos,CDMX,67417
2022-11-14,36900,1.8292768905667,14844.8571428571,todos,CDMX,67014
2022-11-21,38469,1.80073240522965,15379.5714285714,todos,CDMX,69188
2022-11-28,34858,1.83071771527759,14051.5714285714,todos,CDMX,63503
2022-12-05,35177,1.77934323689053,13943.5714285714,todos,CDMX,62428
2022-12-12,34878,1.7992694478734,13904.4285714286,todos,CDMX,62453
2022-12-19,24499,1.95643798535222,10186.7142857143,todos,CDMX,46808
2022-12-26,21161,2.14169533484109,9400.42857142857,todos,CDMX,44642
2023-01-02,26760,1.78524807037728,10461.1428571429,todos,CDMX,46468
2023-01-09,28803,1.65382110347559,10885.4285714286,todos,CDMX,47395
2023-01-16,26747,1.71194526194017,10347.7142857143,todos,CDMX,45687
2023-01-23,28653,1.70852087442274,11069.1428571429,todos,CDMX,48831
2023-01-30,26562,1.81864747178663,10679,todos,CDMX,48191
2023-02-06,27580,1.76500321977626,10881.8571428571,todos,CDMX,48593
2023-02-13,25157,1.7448684629563,9862.42857142857,todos,CDMX,43880
2023-02-20,30105,1.65024303075341,11362.5714285714,todos,CDMX,49433
2023-02-27,29723,1.62671814050604,11151.1428571429,todos,CDMX,48335
2023-03-06,27645,1.82338329867917,11140.8571428571,todos,CDMX,50341
2023-03-13,21480,1.95605234120641,9054.42857142857,todos,CDMX,41901
2023-03-20,19090,1.99397612978629,8164,todos,CDMX,38058
2023-03-27,20200,1.91623744329661,8379.14285714286,todos,CDMX,38454
2023-04-03,17080,1.98724340781098,7266,todos,CDMX,33782
2023-04-10,17500,1.98182367020429,7430.14285714286,todos,CDMX,34511
2023-04-17,19477,1.9491278524128,8165.14285714286,todos,CDMX,37679
2023-04-24,18707,2.02688560075793,8046,todos,CDMX,37615
2023-05-01,18078,2.01062912074015,7764.14285714286,todos,CDMX,36271
2023-05-08,19387,1.96297743369144,8126.14285714286,todos,CDMX,37496
2023-05-15,19030,2.00272223992676,8144.57142857143,todos,CDMX,37982
2015-12-28,5691,3.13201664317296,7827.66666666667,todos,JAL,17792
2016-01-04,16438,2.74457566567586,8762,todos,JAL,44896
2016-01-11,16597,2.58470272717131,8488,todos,JAL,42819
2016-01-18,15451,2.66818098573089,8058.57142857143,todos,JAL,40959
2016-01-25,15644,2.65801696786739,8162.57142857143,todos,JAL,41494
2016-02-01,14979,2.68755608668133,7862.42857142857,todos,JAL,40058
2016-02-08,15688,3.06440131522664,9094.42857142857,todos,JAL,47973
2016-02-15,16592,2.62886534558289,8575.14285714286,todos,JAL,43434
2016-02-22,14762,2.59589455287076,7538.28571428571,todos,JAL,38006
2016-02-29,15361,2.86176678258977,8441.28571428571,todos,JAL,43728
2016-03-07,17325,2.61324492141563,8803.42857142857,todos,JAL,44299
2016-03-14,17015,2.57219708246102,8632,todos,JAL,43409
2016-03-21,14811,2.86556659208384,8121,todos,JAL,42036
2016-03-28,17625,2.4109431278087,8583.42857142857,todos,JAL,42459
2016-04-04,19469,2.28165353589954,9113.14285714286,todos,JAL,44323
2016-04-11,17547,2.50769978335648,8780.71428571429,todos,JAL,43918
2016-04-18,17103,2.49492986314947,8524,todos,JAL,42565
2016-04-25,18004,2.54200064117645,9027,todos,JAL,45185
2016-05-02,17362,2.82553123021073,9500.71428571429,todos,JAL,49143
2016-05-09,19047,2.52720147688167,9484.14285714286,todos,JAL,47342
2016-05-16,18065,2.3356577085854,8605.71428571429,todos,JAL,42175
2016-05-23,18176,2.31268585454006,8592.28571428571,todos,JAL,41970
2016-05-30,19653,2.5208328802131,9848.85714285714,todos,JAL,49289
2016-06-06,18095,2.78890711789044,9746.14285714286,todos,JAL,50128
2016-06-13,19799,2.27436220238021,9230.57142857143,todos,JAL,44815
2016-06-20,20290,2.57364495915035,10313.4285714286,todos,JAL,51904
2016-06-27,20775,2.71476371035584,10982,todos,JAL,56099
2016-07-04,18716,2.60545124356458,9498.42857142857,todos,JAL,47773
2016-07-11,20992,2.53245307631452,10555.4285714286,todos,JAL,52896
2016-07-18,20355,2.51009293494507,10203.5714285714,todos,JAL,51070
2016-07-25,20903,2.45909175689565,10316.1428571429,todos,JAL,51310
2016-08-01,20418,2.56835786810206,10406,todos,JAL,52424
